#{"t_start": 1764083157.271582, "env_id": "None"}
r,l,t
0.2723,200,40.028121
-16.305721,200,40.089917
2.869834,200,40.151122
4.303941,200,40.213201
10.825211,200,40.274537
-0.764661,200,40.337419
-37.979507,183,40.393382
-17.080465,200,40.455858
-6.069759,200,40.51898
-7.33388,200,40.58118
-26.383776,200,40.643934
-5.539264,200,40.705116
-7.415753,200,40.767425
-9.708689,200,40.828668
-29.491031,200,40.891136
-46.421429,189,40.948968
-9.07885,200,41.011153
-16.598744,200,41.073333
-4.782764,200,41.136529
-18.157574,200,41.198666
-13.441673,200,41.260765
-67.641865,193,41.321551
-23.517734,200,41.382986
-59.635714,157,41.432058
-12.315131,200,41.493467
-2.006097,200,41.555906
-71.551322,200,41.61831
-49.962435,200,41.679738
-17.884883,200,41.74401
-27.046467,180,41.799054
-45.915555,200,41.861576
-4.704621,200,41.922873
-39.579102,200,41.984984
-32.254799,197,42.046114
-33.317221,200,42.107576
-46.828085,171,42.161343
-12.081675,200,42.223347
-10.430453,200,42.285816
-25.283211,199,42.348786
-34.092518,162,42.399359
-52.699076,198,42.460563
3.354764,200,42.522962
-8.481415,200,42.584173
-39.988237,190,42.643189
-22.897892,195,42.704075
-8.789068,200,42.765772
-11.443382,200,42.828466
-2.800192,200,42.889887
-15.641384,200,42.954106
-50.181473,158,43.002399
-14.431917,200,43.064716
-29.252206,181,43.120902
-23.329576,200,43.18323
-11.017092,200,43.245801
-37.475287,170,43.29772
-27.677073,199,43.359979
-33.191469,161,43.409567
-36.471429,161,43.460101
-26.183493,200,43.523177
-32.777131,160,43.574607
-13.427789,200,43.635955
-36.499586,162,43.688371
-16.131157,200,43.750444
-42.2194,200,43.813176
-36.813075,183,43.869532
-34.8735,200,43.931907
-13.668805,200,43.99328
-20.525851,200,44.055599
-15.653053,200,44.120021
-19.087103,200,44.181862
-23.714963,200,44.246258
-44.419587,200,44.307664
-33.997241,200,44.370062
-76.934365,192,44.428898
-26.362465,195,44.489142
-21.410231,200,44.551368
-9.643848,200,44.612811
-21.392749,200,44.675144
-22.383494,200,44.738495
-22.443179,200,44.80107
-16.496059,200,44.862409
-39.792066,190,44.922225
-22.290055,200,44.985043
-21.349692,200,45.047034
-22.260039,200,45.109149
-29.5981,198,45.170106
-33.95329,191,45.230128
-35.241669,187,45.288001
-26.234216,160,45.340191
-18.348786,200,45.401953
-37.457143,188,45.461062
-20.032068,200,45.522453
-31.622373,159,45.572293
-35.192857,188,45.630359
-33.801618,183,45.687199
-33.970193,193,45.748141
-41.021429,155,45.795312
-16.254449,200,45.857604
-29.125836,200,45.921103
-50.607188,159,45.971531
-30.242857,186,46.028868
-30.578889,200,46.091052
-8.894896,200,46.1522
-42.659277,161,46.202305
-23.025844,200,46.263926
-11.959371,200,46.32615
-26.217875,196,46.386349
-36.108068,182,46.443076
-20.443049,200,46.506165
-46.309726,200,46.569267
-49.305084,193,46.630191
-53.618311,200,46.691859
-12.841737,200,46.754565
-28.463614,154,46.801597
-50.654193,180,46.858336
-27.445488,200,46.91928
-7.878988,200,46.98198
-8.180545,200,47.044577
-22.613696,200,47.107635
-13.376706,200,47.17019
-20.305135,200,47.231969
-20.574688,200,47.294667
-22.121179,200,47.356028
-12.987348,200,47.418724
-27.851378,196,47.480222
-6.724388,200,47.541641
-21.394962,200,47.604346
-9.3779,200,47.666093
-14.275788,200,47.730608
-15.091744,200,47.792696
-7.15856,200,47.855475
-20.318471,200,47.917174
-7.52844,200,47.979778
-26.793223,193,48.040218
-32.062973,200,48.102348
-23.262763,200,48.164771
-17.388805,200,48.226366
-41.6722,166,48.278923
-38.083445,190,48.338725
-2.239384,200,48.401816
-22.264635,200,48.463141
-18.009788,200,48.525702
-25.7998,151,48.572517
-22.661701,200,48.635273
-6.174502,200,48.697631
-44.335714,162,48.748624
-23.052688,200,48.811062
-18.758407,200,48.872718
-13.887151,200,48.937302
-17.27649,200,48.999124
-28.244956,157,49.04853
-52.889359,160,49.097636
-8.795266,200,49.160264
-2.03349,200,49.223561
-11.282343,200,49.286257
-18.686531,200,49.349354
-22.710972,200,49.411185
-27.804832,200,49.473975
-38.584364,200,49.537006
-4.307508,200,49.599859
-7.480392,200,49.662016
-9.347979,200,49.724285
-6.435422,200,49.786783
-3.689366,200,49.848428
-20.175998,200,49.910598
-11.888758,200,49.972508
-4.761776,200,50.035008
-4.68406,200,50.09664
-2.653334,200,50.161004
-24.811973,198,50.221743
-0.737592,200,50.285076
-7.723138,200,50.347975
-4.0737,200,50.409822
-44.765319,200,50.472579
-10.690946,200,50.534424
3.756757,200,50.597159
-15.805144,200,50.65858
-19.963374,200,50.720914
-3.202022,200,50.785281
-10.926932,200,50.847094
-43.421429,190,50.906935
-16.421007,200,50.968786
-23.828402,200,51.031027
-4.213443,200,51.092499
7.709518,200,51.154952
-7.311056,200,51.216736
13.48546,200,51.279193
-7.764446,200,51.341663
-2.000906,200,51.40535
9.102528,200,51.468016
-16.527702,200,51.530071
6.418214,200,51.592752
-2.654873,200,51.654799
7.612177,200,51.71771
-1.533305,200,51.780041
10.725921,200,51.842075
8.243428,200,51.904557
-5.720185,200,51.966298
-12.49512,200,52.031076
-1.784865,200,52.093215
-2.10691,200,52.156383
-2.574402,200,52.219053
-8.917822,200,52.281181
11.667669,200,52.343635
-3.292006,200,52.40547
9.422664,200,52.468413
-23.435715,200,52.530035
-5.195546,200,52.592649
-4.922206,200,52.657259
-2.652086,200,52.71941
8.868754,200,52.782496
11.823717,200,52.843964
2.59374,200,52.906427
10.89448,200,52.96837
11.157143,200,53.030757
-1.995164,200,53.093511
-1.11478,200,53.155708
-4.820046,200,53.218336
12.952545,200,53.282445
-10.057143,200,53.345363
-2.414391,200,53.407661
-8.892617,200,53.47029
7.538394,200,53.532846
7.570649,200,53.594606
11.970983,200,53.656832
-5.631243,200,53.71895
13.632993,200,53.781859
13.784789,200,53.84356
3.364161,200,53.907975
13.983481,200,53.970761
0.876033,200,54.033039
-5.268659,200,54.095615
-9.492857,200,54.157291
-5.379489,200,54.221541
8.634508,200,54.283728
5.36651,200,54.346907
8.000705,200,54.409728
7.537572,200,54.471525
6.065068,200,54.536188
1.082217,200,54.597909
7.868022,200,54.661195
-3.298091,200,54.722795
4.829092,200,54.785659
-17.156806,200,54.848502
-30.742857,191,54.907801
-3.503245,200,54.970666
-2.315041,200,55.032645
4.24314,200,55.095598
8.50096,200,55.159855
8.479852,200,55.221978
7.542626,200,55.28523
-1.142627,200,55.347055
13.0953,200,55.410018
9.677642,200,55.471812
2.857171,200,55.534327
13.221779,200,55.597203
11.738829,200,55.65902
4.448525,200,55.721787
-23.067256,200,55.784972
14.411664,200,55.848061
10.999849,200,55.910207
10.951063,200,55.972882
-0.026435,200,56.034778
-13.289956,200,56.09751
13.034274,200,56.160484
10.536361,200,56.222518
1.153243,200,56.285237
10.575951,200,56.346894
10.314189,200,56.411165
8.773279,200,56.47345
12.023882,200,56.535538
6.553113,200,56.598409
12.988308,200,56.660023
12.110083,200,56.722673
15.446844,200,56.784187
7.729438,200,56.846937
-7.688891,200,56.909633
-9.369266,200,56.971365
-5.106736,200,57.035915
-13.706077,200,57.097928
-20.16064,200,57.160894
-20.206974,200,57.222457
-11.823112,200,57.285256
13.860313,200,57.347177
-16.739056,200,57.409506
7.031667,200,57.472688
10.200172,200,57.534205
10.059094,200,57.596719
-6.768424,200,57.659872
13.139047,200,57.722596
8.274383,200,57.785496
8.610128,200,57.847296
-4.304935,200,57.909476
11.725824,200,57.97124
14.877971,200,58.033679
13.684769,200,58.095761
10.057143,200,58.158282
8.170691,200,58.220188
11.034871,200,58.284588
10.977639,200,58.347779
-8.548435,200,58.409945
13.728023,200,58.472673
12.333609,200,58.534863
3.369001,200,58.597897
7.729373,200,58.659792
9.175717,200,58.722477
-1.21166,200,58.784935
-12.234316,200,58.847161
8.63421,200,58.911525
14.59559,200,58.973167
13.345234,200,59.035753
9.29215,200,59.097275
10.043964,200,59.160149
7.732927,200,59.223698
