#{"t_start": 1764081255.048394, "env_id": "None"}
r,l,t
-57.435714,168,21.088868
-44.814831,200,21.155517
-53.421429,160,21.210735
-56.011016,200,21.277866
-48.85202,164,21.335417
-45.374835,200,21.402963
-46.122899,158,21.457185
-41.220983,200,21.525369
-57.985714,159,21.582284
-52.685714,165,21.639747
-49.121429,157,21.692879
-55.866479,154,21.745049
-46.932861,155,21.797889
-41.898621,200,21.867148
-45.360958,165,21.922519
-48.871429,167,21.981069
-51.328984,161,22.034215
-55.135714,156,22.086805
-48.660492,156,22.144068
-53.539967,166,22.201609
-51.974964,172,22.262059
-45.689798,178,22.322793
-44.22296,159,22.377951
-37.173042,200,22.444556
-42.549145,156,22.4987
-54.537156,158,22.551044
-46.833013,161,22.607952
-48.057143,159,22.661045
-50.64445,156,22.719155
-54.45525,165,22.774986
-50.212751,167,22.83204
-53.530364,200,22.900433
-44.033641,156,22.952747
-42.937487,163,23.007312
-48.384487,164,23.062035
-48.019944,164,23.118976
-56.896245,168,23.17475
-46.608604,160,23.229636
-50.12613,159,23.28608
-55.171429,163,23.342465
-46.707387,200,23.409569
-50.021429,153,23.462384
-51.155974,200,23.53038
-54.880239,182,23.590932
-42.117819,152,23.643508
-55.492592,152,23.693704
-47.493316,164,23.750486
-54.063343,190,23.813157
-44.271429,163,23.874185
-53.921429,163,23.928951
-47.726846,161,23.983694
-60.440205,155,24.036364
-47.495284,200,24.108509
-43.159672,200,24.178718
-49.718911,158,24.230686
-46.173154,162,24.288891
-48.21199,174,24.345591
-52.645446,165,24.402233
-43.021429,170,24.467143
-57.121429,164,24.522215
-56.885714,158,24.574682
-52.356361,167,24.631745
-43.771429,200,24.700779
-49.008727,162,24.754696
-44.728106,157,24.810149
-40.475363,167,24.866926
-55.737834,199,24.934545
-48.252065,156,24.985472
-47.871429,157,25.043761
-37.021429,200,25.1141
-45.307143,165,25.168507
-44.676895,161,25.22605
-48.571429,157,25.278008
-44.535101,165,25.336561
-45.235714,200,25.403507
-47.270539,165,25.459266
-39.498179,200,25.528229
-41.157143,171,25.586773
-34.955335,200,25.686712
-38.10316,164,25.743561
-34.871429,196,25.810079
-35.642078,200,25.879242
-43.271429,157,25.932514
-44.631441,156,25.985437
-43.671429,200,26.054134
-45.751202,163,26.107717
-56.821429,174,26.166183
-36.231769,200,26.233746
-50.60667,162,26.295317
-45.346356,163,26.348711
-41.84055,200,26.417444
-41.960957,157,26.472345
-36.030684,200,26.539324
-48.066356,162,26.594337
-36.386737,157,26.644808
-40.307143,164,26.701759
-43.711916,162,26.756399
-40.284908,200,26.825921
-35.663197,200,26.900738
-34.077704,200,26.969621
-48.671429,153,27.022452
-50.321429,159,27.075455
-38.216134,200,27.14476
-34.317706,200,27.214763
-40.962572,200,27.283422
-43.035714,153,27.335769
-29.301034,200,27.402569
-52.707143,186,27.467004
-28.743557,200,27.537687
-42.307143,162,27.592297
-34.551164,200,27.661267
-47.521429,163,27.71507
-32.479124,200,27.784438
-28.929128,200,27.853229
-30.236474,200,27.919526
-44.444714,161,27.976255
-29.30621,200,28.042852
-35.325031,159,28.097659
-42.288663,166,28.159744
-34.493633,182,28.22247
-39.674137,164,28.279493
-48.271429,160,28.333988
-38.100456,200,28.4026
-37.255389,200,28.470427
-34.398229,195,28.537646
-40.202122,164,28.595559
-43.712795,159,28.649583
-39.51309,190,28.716543
-33.351041,200,28.78948
-37.12149,200,28.859129
-27.554605,200,28.935789
-34.206149,162,28.990146
-25.428084,200,29.064323
-43.962151,189,29.134668
-27.578057,200,29.203184
-33.232567,200,29.273712
-32.729684,200,29.343069
-60.085714,160,29.395604
-58.321429,195,29.465664
-40.957143,154,29.51748
-38.484796,200,29.588098
-49.171429,200,29.658622
-45.437812,163,29.716409
-51.385258,164,29.774945
-49.227611,156,29.828945
-38.246308,200,29.899525
-46.93238,154,29.950526
-49.155145,159,30.006767
-37.194302,200,30.082377
-35.418652,200,30.150657
-37.395325,156,30.206623
-45.631032,170,30.261566
-40.549262,200,30.331336
-39.594245,200,30.400839
-46.271429,155,30.452472
-35.423614,200,30.523678
-34.054709,200,30.591421
-32.114699,200,30.661396
-34.527794,200,30.736821
-30.260895,200,30.807244
-45.073264,195,30.874037
-46.164229,165,30.93204
-39.384001,200,30.998944
-36.957809,200,31.070005
-39.344829,200,31.139976
-34.101088,200,31.206789
-45.995112,163,31.264166
-36.118333,161,31.318875
-37.559338,200,31.392271
-37.375936,200,31.465268
-44.386551,165,31.520276
-36.355309,200,31.590113
-34.985239,200,31.662193
-33.817018,200,31.738418
-38.289019,200,31.814413
-33.121255,200,31.885296
-42.159743,162,31.9393
-36.101307,200,32.008366
-38.283395,200,32.081698
-40.831884,157,32.136908
-52.821429,158,32.192764
-44.879646,161,32.251052
-46.275659,162,32.30762
